C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_21_470.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_21_470.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_21_470.jpg, -0.4509582, 1, 0, 10.4557
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_21_581.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_21_581.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_21_581.jpg, -0.423813, 1, 0, 11.79717
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_21_688.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_21_688.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_21_688.jpg, -0.1317798, 1, 0, 12.69914
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_21_788.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_21_788.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_21_788.jpg, 0, 1, 0, 13.97358
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_21_895.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_21_895.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_21_895.jpg, -0.3192417, 1, 0, 15.23184
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_22_001.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_22_001.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_22_001.jpg, -0.3921687, 1, 0, 15.97925
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_22_103.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_22_103.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_22_103.jpg, -0.1135836, 1, 0, 17.228
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_22_215.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_22_215.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_22_215.jpg, -0.0656754, 1, 0, 18.44757
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_22_316.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_22_316.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_22_316.jpg, -0.3127557, 1, 0, 19.2799
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_22_420.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_22_420.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_22_420.jpg, -0.002022877, 1, 0, 20.41004
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_22_524.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_22_524.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_22_524.jpg, 0, 1, 0, 21.32579
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_22_629.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_22_629.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_22_629.jpg, 0, 1, 0, 22.37149
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_22_736.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_22_736.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_22_736.jpg, -0.1101657, 1, 0, 23.53598
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_22_836.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_22_836.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_22_836.jpg, -0.4136031, 1, 0, 24.40717
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_22_943.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_22_943.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_22_943.jpg, -0.1150644, 1, 0, 25.35397
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_23_047.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_23_047.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_23_047.jpg, 0, 1, 0, 26.2973
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_23_150.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_23_150.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_23_150.jpg, 0, 1, 0, 27.23907
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_23_255.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_23_255.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_23_255.jpg, -0.312879, 1, 0, 28.31147
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_23_360.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_23_360.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_23_360.jpg, -0.2642922, 1, 0, 29.13082
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_23_463.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_23_463.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_23_463.jpg, 0, 1, 0, 30.04668
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_23_565.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_23_565.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_23_565.jpg, 0, 1, 0, 30.18976
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_23_672.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_23_672.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_23_672.jpg, -0.2879196, 1, 0, 30.1743
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_23_800.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_23_800.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_23_800.jpg, -0.1543467, 1, 0, 30.19197
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_23_901.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_23_901.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_23_901.jpg, 0, 1, 0, 30.1893
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_24_001.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_24_001.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_24_001.jpg, 0, 1, 0, 30.19017
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_24_102.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_24_102.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_24_102.jpg, 0, 1, 0, 30.19031
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_24_204.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_24_204.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_24_204.jpg, 0, 1, 0, 30.19029
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_24_304.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_24_304.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_24_304.jpg, -0.1962402, 1, 0, 30.18011
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_24_409.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_24_409.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_24_409.jpg, -0.1198491, 1, 0, 30.18925
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_24_522.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_24_522.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_24_522.jpg, 0, 1, 0, 30.19
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_24_629.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_24_629.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_24_629.jpg, 0, 1, 0, 30.19026
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_24_731.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_24_731.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_24_731.jpg, 0, 1, 0, 30.19029
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_24_839.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_24_839.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_24_839.jpg, -0.1095153, 1, 0, 30.18739
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_24_947.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_24_947.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_24_947.jpg, -0.4044921, 1, 0, 30.15661
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_25_049.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_25_049.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_25_049.jpg, -0.1591365, 1, 0, 30.1917
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_25_151.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_25_151.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_25_151.jpg, 0, 1, 0, 30.1888
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_25_263.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_25_263.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_25_263.jpg, 0, 1, 0, 30.19024
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_25_369.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_25_369.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_25_369.jpg, 0, 1, 0, 30.19028
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_25_476.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_25_476.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_25_476.jpg, -0.1154529, 1, 0, 30.18707
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_25_577.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_25_577.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_25_577.jpg, -0.4188591, 1, 0, 30.15292
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_25_683.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_25_683.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_25_683.jpg, -0.1262808, 1, 0, 30.19135
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_25_786.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_25_786.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_25_786.jpg, 0, 1, 0, 30.18927
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_25_889.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_25_889.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_25_889.jpg, 0, 1, 0, 30.19001
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_25_993.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_25_993.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_25_993.jpg, 0, 1, 0, 30.19072
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_26_094.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_26_094.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_26_094.jpg, 0, 1, 0, 30.19029
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_26_197.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_26_197.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_26_197.jpg, -0.09800491, 1, 0, 30.18761
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_26_303.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_26_303.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_26_303.jpg, -0.1509435, 1, 0, 30.18888
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_26_405.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_26_405.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_26_405.jpg, 0, 1, 0, 30.18972
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_26_511.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_26_511.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_26_511.jpg, 0, 1, 0, 30.18999
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_26_611.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_26_611.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_26_611.jpg, 0, 1, 0, 30.18991
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_26_719.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_26_719.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_26_719.jpg, 0, 1, 0, 30.19037
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_26_818.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_26_818.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_26_818.jpg, 0, 1, 0, 30.19078
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_26_926.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_26_926.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_26_926.jpg, -0.0945036, 1, 0, 30.18826
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_27_030.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_27_030.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_27_030.jpg, -0.188358, 1, 0, 30.18415
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_27_131.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_27_131.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_27_131.jpg, 0, 1, 0, 30.1895
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_27_241.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_27_241.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_27_241.jpg, 0, 1, 0, 30.19019
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_27_343.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_27_343.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_27_343.jpg, 0, 1, 0, 30.19025
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_27_445.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_27_445.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_27_445.jpg, -0.0981987, 1, 0, 30.18717
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_27_551.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_27_551.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_27_551.jpg, -0.3471147, 1, 0, 30.16469
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_27_655.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_27_655.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_27_655.jpg, -0.008132398, 1, 0, 30.18918
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_27_761.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_27_761.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_27_761.jpg, 0, 1, 0, 30.19046
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_27_880.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_27_880.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_27_880.jpg, 0, 1, 0, 30.19037
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_27_988.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_27_988.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_27_988.jpg, 0, 1, 0, 30.19033
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_28_099.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_28_099.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_28_099.jpg, -0.254163, 1, 0, 30.17342
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_28_203.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_28_203.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_28_203.jpg, -0.2386498, 1, 0, 30.18504
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_28_319.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_28_319.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_28_319.jpg, 0, 1, 0, 30.18865
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_28_429.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_28_429.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_28_429.jpg, 0, 1, 0, 30.18966
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_28_533.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_28_533.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_28_533.jpg, 0, 1, 0, 30.1905
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_28_635.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_28_635.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_28_635.jpg, 0, 1, 0, 30.18978
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_28_739.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_28_739.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_28_739.jpg, 0, 1, 0, 30.19067
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_28_843.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_28_843.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_28_843.jpg, 0, 1, 0, 30.19039
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_28_956.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_28_956.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_28_956.jpg, 0, 1, 0, 30.19036
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_29_064.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_29_064.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_29_064.jpg, -0.0822462, 1, 0, 30.18842
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_29_169.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_29_169.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_29_169.jpg, -0.3392727, 1, 0, 30.16495
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_29_274.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_29_274.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_29_274.jpg, 0, 1, 0, 30.18873
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_29_388.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_29_388.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_29_388.jpg, 0, 1, 0, 30.18971
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_29_491.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_29_491.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_29_491.jpg, 0, 1, 0, 30.19067
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_29_596.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_29_596.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_29_596.jpg, 0, 1, 0, 30.19034
C:\Users\HP\Desktop\Data\IMG\center_2020_07_30_17_51_29_701.jpg, C:\Users\HP\Desktop\Data\IMG\left_2020_07_30_17_51_29_701.jpg, C:\Users\HP\Desktop\Data\IMG\right_2020_07_30_17_51_29_701.jpg, 0, 1, 0, 30.19097
